CTCF	HepG2	0	0.7543411433682793	0.9818924325099085	0.00856667198240757	0.5582116842269897	0.9992353916168213	2107.0	520294.0
CTCF	HepG2	1	0.7520592396208321	0.9882800754507473	0.008198549039661884	0.5661524534225464	0.9991554021835327	2076.0	520373.0
CTCF	HepG2	2	0.754283582248834	0.9824420457054694	0.008778885006904602	0.5539071559906006	0.9991804957389832	2169.0	520174.0
CTCF	HepG2	3	0.7598565719869589	0.9865995971757183	0.008522916585206985	0.5737112760543823	0.9991912841796875	2153.0	520058.0
CTCF	HepG2	4	0.7603223709783697	0.9845327501198783	0.008603248745203018	0.5597072243690491	0.9992197751998901	2137.0	520114.0
CTCF	HepG2	5	0.7494873631611947	0.988114964097721	0.008189207874238491	0.5513261556625366	0.9991350173950195	2082.0	520405.0
CTCF	HepG2	6	0.7939264463033863	0.9884195824301417	0.00728206429630518	0.6098342537879944	0.999100387096405	2110.0	520237.0
CTCF	HepG2	7	0.7518988071891688	0.9834961766746005	0.008631489239633083	0.5429103970527649	0.9991936087608337	2129.0	520155.0
CTCF	HepG2	Mean	0.759521940607128	0.9854722030205232	0.008346629329025745	0.564470112323761	0.9991764426231384	2120.375	520226.25
CTCF	HepG2	Median	0.7543123628085566	0.9855661736477983	0.008544794283807278	0.5589594841003418	0.9991859197616577	2119.5	520205.5
CTCF	HepG2	Stdev	0.013477762013316207	0.0025399374696025057	0.00044628293835557997	0.019226117059588432	4.157412695349194e-05	30.63469234381178	115.60033520712645
CTCF	H1-hESC	0	0.7549332996627802	0.9926718751846418	0.06488242000341415	0.84686279296875	0.9508675932884216	2721.0	519262.0
CTCF	H1-hESC	1	0.7297795219657122	0.9906289435465881	0.06677040457725525	0.8307978510856628	0.9496270418167114	2736.0	519389.0
CTCF	H1-hESC	2	0.7511303124809658	0.9917776047258876	0.06740792095661163	0.8432196378707886	0.949084997177124	2767.0	519136.0
CTCF	H1-hESC	3	0.7681848509056045	0.9926076088577033	0.06674662977457047	0.8547801971435547	0.9494828581809998	2753.0	519230.0
CTCF	H1-hESC	4	0.7343907146861219	0.9911444493867991	0.06831561028957367	0.8428573608398438	0.9487839341163635	2729.0	519439.0
CTCF	H1-hESC	5	0.7525370841833072	0.9908698536492385	0.06672924011945724	0.8411522507667542	0.9495807886123657	2755.0	519501.0
